"logLik.1","logLik.2","logLik.3","logLik.4","logLik.5","logLik.6","logLik.7","logLik.8","logLik.9","logLik.10","logLik.11","logLik.12","logLik.13","parameters_others.1","parameters_others.2","parameters_others.3","parameters_others.4","parameters_log_inf.1","parameters_log_inf.2","parameters_log_inf.3","parameters_log_inf.4","parameters_log_inf.5","parameters_log_inf.6","parameters_log_inf.7","parameters_log_inf.8","parameters_log_inf.9","parameters_log_inf.10","parameters_log_inf.11","parameters_log_inf.12","parameters_log_inf.13","parameters_g_out_ICU.1","parameters_g_out_ICU.2","parameters_g_out_ICU.3","parameters_g_out_ICU.4","parameters_g_out_ICU.5","parameters_g_out_ICU.6","parameters_g_out_ICU.7","parameters_g_out_ICU.8","parameters_g_out_ICU.9","parameters_g_out_ICU.10","parameters_g_out_ICU.11","parameters_g_out_ICU.12","parameters_g_out_ICU.13","parameters_g_out_hosp.1","parameters_g_out_hosp.2","parameters_g_out_hosp.3","parameters_g_out_hosp.4","parameters_g_out_hosp.5","parameters_g_out_hosp.6","parameters_g_out_hosp.7","parameters_g_out_hosp.8","parameters_g_out_hosp.9","parameters_g_out_hosp.10","parameters_g_out_hosp.11","parameters_g_out_hosp.12","parameters_g_out_hosp.13","accept_others.1","accept_others.2","accept_others.3","accept_others.4","accept_log_inf.1","accept_log_inf.2","accept_log_inf.3","accept_log_inf.4","accept_log_inf.5","accept_log_inf.6","accept_log_inf.7","accept_log_inf.8","accept_log_inf.9","accept_log_inf.10","accept_log_inf.11","accept_log_inf.12","accept_log_inf.13","accept_g_out_ICU.1","accept_g_out_ICU.2","accept_g_out_ICU.3","accept_g_out_ICU.4","accept_g_out_ICU.5","accept_g_out_ICU.6","accept_g_out_ICU.7","accept_g_out_ICU.8","accept_g_out_ICU.9","accept_g_out_ICU.10","accept_g_out_ICU.11","accept_g_out_ICU.12","accept_g_out_ICU.13","accept_g_out_hosp.1","accept_g_out_hosp.2","accept_g_out_hosp.3","accept_g_out_hosp.4","accept_g_out_hosp.5","accept_g_out_hosp.6","accept_g_out_hosp.7","accept_g_out_hosp.8","accept_g_out_hosp.9","accept_g_out_hosp.10","accept_g_out_hosp.11","accept_g_out_hosp.12","accept_g_out_hosp.13"
-1047.91383645323,-929.162121158637,-740.184171869858,-886.916987807668,-562.347965244352,-1314.9165086722,-1021.02216767914,-1342.96374910204,-811.947360367796,-799.313280004684,-915.549937042872,-989.430096797298,-803.860088909168,2.98580532265145,0.535319215656261,0.685427443501709,0.697648745063,12.3213131940789,11.5559495956109,10.384517878031,10.7523306713057,9.0381923525914,13.0175164314629,12.220702423143,13.8831012083407,10.8398637919278,10.7421606965763,11.3879242575095,11.6598351858225,10.83650476485,0.115759942512389,0.129018776797414,0.19008628737634,0.0983059878684538,0.12611005468215,0.141129480389381,0.12265975107884,0.0980066512364128,0.13366831113558,0.113385262212479,0.133947539146578,0.109493373768873,0.161566739211983,0.157957281927115,0.181089964887936,0.181988294829311,0.114894164537543,0.239236762916681,0.172023286640683,0.149484259726666,0.134427478764806,0.181739021985026,0.16047677123311,0.268230254348202,0.152780565222203,0.162631431451526,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
-1046.99251421752,-929.176565035234,-739.828947973177,-887.235611694678,-562.120315686495,-1314.87212142915,-1022.04210835292,-1342.3256365397,-812.895999621263,-799.62169693641,-915.150835675286,-989.836718484188,-803.932826807051,2.98580532265145,0.535319215656261,0.684849891917207,0.697648745063,12.3213131940789,11.5561712250292,10.384517878031,10.7523306713057,9.0381923525914,13.0114620848174,12.220702423143,13.8771490610257,10.8398637919278,10.7421606965763,11.3879242575095,11.6598351858225,10.83650476485,0.119711269028089,0.129018776797414,0.19008628737634,0.0983059878684538,0.12611005468215,0.141129480389381,0.124631973895975,0.0980066512364128,0.142094797571101,0.113385262212479,0.133947539146578,0.109493373768873,0.161566739211983,0.159269344128989,0.181089964887936,0.187934514099452,0.114894164537543,0.239236762916681,0.172023286640683,0.149484259726666,0.134427478764806,0.181739021985026,0.15632203403323,0.268230254348202,0.158835714263585,0.166338999703903,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
-1047.10195377185,-930.446246888937,-739.171940991971,-887.286367800676,-560.927850451561,-1315.24554320508,-1020.84437302781,-1342.07437176852,-813.064314897492,-800.901960897492,-914.612391283585,-991.477144480354,-804.748803776667,2.98580532265145,0.530793361455636,0.684849891917207,0.696314916642183,12.3213131940789,11.5561712250292,10.384517878031,10.7523306713057,9.0381923525914,13.0287999911478,12.220702423143,13.8771490610257,10.8398637919278,10.7421606965763,11.3924185243966,11.6598351858225,10.8344316434304,0.119711269028089,0.121202310543303,0.196278235338947,0.0983059878684538,0.14134842139837,0.139718326711951,0.12270095652152,0.0980066512364128,0.142094797571101,0.123455842582034,0.133947539146578,0.106368276531362,0.165831573425354,0.154576560623871,0.181089964887936,0.187934514099452,0.114894164537543,0.239236762916681,0.172023286640683,0.149484259726666,0.133755388155648,0.181739021985026,0.15632203403323,0.268230254348202,0.15248396096451,0.166338999703903,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
-1046.45294302022,-927.285486944265,-737.505171321531,-887.489026668344,-559.513694767848,-1321.41581538412,-1019.89442385993,-1347.27165714017,-810.633851810146,-800.59098344495,-915.242661534298,-991.144054450664,-804.813123737664,2.97866730637263,0.530793361455636,0.684849891917207,0.704709606360992,12.3213131940789,11.5739621213931,10.384517878031,10.7523306713057,9.0306457200141,13.0287999911478,12.220702423143,13.8771490610257,10.8398637919278,10.7421606965763,11.3924185243966,11.6598351858225,10.8411043468193,0.119711269028089,0.125491954829799,0.196278235338947,0.0922964719698897,0.14855190577304,0.139718326711951,0.117899445082525,0.0980066512364128,0.137661727807247,0.123455842582034,0.136094064573172,0.114179794772345,0.165831573425354,0.154576560623871,0.181089964887936,0.187934514099452,0.114894164537543,0.251344077328891,0.172023286640683,0.149484259726666,0.133755388155648,0.181433419682332,0.153605801655797,0.270779334348149,0.15248396096451,0.158392341912504,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1
-1047.33326971808,-927.794455527318,-737.326325075964,-887.489026668344,-559.513694767848,-1321.41581538412,-1019.28213513128,-1347.27165714017,-810.633851810146,-800.59098344495,-913.921907849918,-989.660167625482,-804.396043083895,2.97866730637263,0.530793361455636,0.684849891917207,0.704709606360992,12.3213131940789,11.5739621213931,10.384517878031,10.7523306713057,9.0306457200141,13.0287999911478,12.220702423143,13.8771490610257,10.8398637919278,10.7421606965763,11.3924185243966,11.6772998425025,10.7989452776371,0.120201155665239,0.128563796626522,0.196278235338947,0.0922964719698897,0.14855190577304,0.139718326711951,0.122075867108012,0.0980066512364128,0.137661727807247,0.123455842582034,0.136094064573172,0.114179794772345,0.16153586930379,0.15337453347949,0.183094846285506,0.18498684609724,0.114894164537543,0.251344077328891,0.172023286640683,0.149484259726666,0.133755388155648,0.181433419682332,0.153605801655797,0.253981844656178,0.157504267273454,0.158392341912504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-1047.28956435527,-927.794455527318,-737.385796063084,-887.489026668344,-560.030579934976,-1322.00292994725,-1019.28177512089,-1347.40014092702,-812.330520514003,-800.072312666782,-913.921907849918,-990.107280934196,-804.396043083895,2.97866730637263,0.530793361455636,0.684849891917207,0.704709606360992,12.3213131940789,11.5739621213931,10.384517878031,10.7523306713057,9.08870034150153,13.0196261962955,12.220702423143,13.8779734816969,10.8398637919278,10.7421606965763,11.3924185243966,11.6715283851759,10.7989452776371,0.119930260870105,0.128563796626522,0.196278235338947,0.0922964719698897,0.14855190577304,0.138399454030979,0.122075867108012,0.0980066512364128,0.143659045151345,0.123455842582034,0.136094064573172,0.113119903875051,0.16153586930379,0.15337453347949,0.183094846285506,0.18675736398901,0.114894164537543,0.251344077328891,0.172023286640683,0.149486267674814,0.133755388155648,0.181433419682332,0.154762779934295,0.253981844656178,0.160005328101979,0.158392341912504,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
-1051.74248815406,-931.740201131994,-741.454813450428,-889.254924762297,-565.063130035626,-1295.63807526868,-1023.2871169615,-1336.53171904947,-817.832106701899,-803.156957511458,-915.84744497962,-992.182290176285,-808.539048843334,2.97079677020149,0.530793361455636,0.684849891917207,0.680411195931556,12.3213131940789,11.5739621213931,10.384517878031,10.7523306713057,9.08870034150153,13.0196261962955,12.220702423143,13.8779734816969,10.8398637919278,10.7421606965763,11.3924185243966,11.6715283851759,10.7989452776371,0.114571031838699,0.128563796626522,0.196278235338947,0.0969021672266419,0.170159846953957,0.138399454030979,0.124213848521036,0.0980066512364128,0.143659045151345,0.114705617976703,0.136094064573172,0.113119903875051,0.162599703296647,0.15337453347949,0.183094846285506,0.18675736398901,0.114894164537543,0.251344077328891,0.170777453057,0.149486267674814,0.133755388155648,0.182337811675834,0.154762779934295,0.253981844656178,0.155409604495257,0.158392341912504,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
-1051.74248815406,-931.740201131994,-741.454813450428,-889.613093859702,-565.150091376583,-1295.63807526868,-1023.2871169615,-1336.42449691665,-817.316217667424,-803.156957511458,-915.858965961616,-993.28585314781,-808.539048843334,2.97079677020149,0.530793361455636,0.684849891917207,0.680411195931556,12.3213131940789,11.5739621213931,10.384517878031,10.7523306713057,9.06796782475709,13.0196261962955,12.220702423143,13.8694478624903,10.8532557916245,10.7421606965763,11.3925612363323,11.6715283851759,10.7989452776371,0.114571031838699,0.128563796626522,0.196278235338947,0.0969021672266419,0.170159846953957,0.138399454030979,0.124213848521036,0.0980066512364128,0.143659045151345,0.114705617976703,0.136094064573172,0.115794039752192,0.162599703296647,0.15337453347949,0.183094846285506,0.18675736398901,0.113053609227603,0.251344077328891,0.170777453057,0.149486267674814,0.133755388155648,0.183388928182048,0.154762779934295,0.253981844656178,0.155409604495257,0.158392341912504,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1050.96857874141,-931.749517363251,-741.352268246516,-889.636653713023,-563.891933741004,-1295.79739866513,-1023.54603119077,-1337.33547640055,-817.350159300514,-802.655574003671,-914.718176264265,-994.126776247527,-809.06693182118,2.97079677020149,0.530793361455636,0.684144739028808,0.680411195931556,12.3213131940789,11.5739621213931,10.384517878031,10.7523306713057,9.06796782475709,13.0196261962955,12.220702423143,13.8694478624903,10.8532557916245,10.7454158140093,11.3925612363323,11.6662758455388,10.7989452776371,0.123198954926635,0.128643655781868,0.196278235338947,0.0969021672266419,0.165781628536672,0.138399454030979,0.124213848521036,0.0980066512364128,0.143659045151345,0.114705617976703,0.132388998094391,0.115794039752192,0.164689357593503,0.15337453347949,0.183094846285506,0.18675736398901,0.1150989582127,0.251344077328891,0.171925158970531,0.149486267674814,0.131976496284349,0.183388928182048,0.16235507297369,0.253981844656178,0.155409604495257,0.158392341912504,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
-1049.41890344868,-929.001199584097,-738.328455005268,-889.028397697767,-561.677988138102,-1310.04803519509,-1021.31414043086,-1345.09784619289,-813.902398748695,-799.078217154036,-913.273926773209,-992.670837192887,-806.179978212791,2.97079677020149,0.530793361455636,0.684144739028808,0.69716167570131,12.3213131940789,11.5739621213931,10.384517878031,10.7688636644263,9.06796782475709,13.0196261962955,12.2277060493744,13.8694478624903,10.8532557916245,10.7454158140093,11.402038590049,11.6662758455388,10.7989452776371,0.123198954926635,0.122461676514155,0.196278235338947,0.0969021672266419,0.161969921089303,0.138399454030979,0.124213848521036,0.0980066512364128,0.143659045151345,0.114705617976703,0.132388998094391,0.115794039752192,0.148142093259617,0.15337453347949,0.17922736407716,0.18675736398901,0.114099796406714,0.251344077328891,0.168312622768229,0.149486267674814,0.132043012810783,0.183388928182048,0.158453109816488,0.265552862474287,0.155409604495257,0.158392341912504,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
-1049.45944569531,-928.737303894232,-738.658313500085,-891.416565023505,-560.925385110239,-1300.39687586243,-1023.85626085324,-1348.38147983353,-814.263118386268,-799.977999257198,-909.999374840356,-997.910880279604,-805.76516448916,2.97079677020149,0.530793361455636,0.679369038055502,0.692525157141296,12.3302555093154,11.5739621213931,10.384517878031,10.7688636644263,9.06796782475709,13.0196261962955,12.2277060493744,13.8708026586684,10.8532557916245,10.7454158140093,11.402038590049,11.6662758455388,10.7989452776371,0.123198954926635,0.122461676514155,0.196278235338947,0.0969021672266419,0.161969921089303,0.138399454030979,0.124213848521036,0.0980066512364128,0.143659045151345,0.114705617976703,0.132388998094391,0.115794039752192,0.158178674170569,0.15337453347949,0.17922736407716,0.18675736398901,0.114099796406714,0.250869927284488,0.168312622768229,0.149486267674814,0.132043012810783,0.179052059431172,0.15319039545613,0.265552862474287,0.155409604495257,0.157706340024972,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-1047.22222943555,-928.068379566807,-737.94930714905,-890.748296006992,-560.61022368845,-1305.79458114342,-1024.30258603523,-1350.15860902806,-812.21740281112,-798.49625284413,-909.76049921019,-994.9465014607,-804.70707071242,2.97607195061271,0.532659078704634,0.679369038055502,0.697526937243994,12.340064481761,11.5739621213931,10.384517878031,10.7688636644263,9.07295551527586,13.0196261962955,12.2277060493744,13.8708026586684,10.8308925786071,10.7454158140093,11.402038590049,11.6662758455388,10.7989452776371,0.121457447219602,0.122461676514155,0.196278235338947,0.0969021672266419,0.161969921089303,0.14407395611736,0.125213725928987,0.0980066512364128,0.13680101647464,0.114705617976703,0.132388998094391,0.112205834612959,0.158178674170569,0.15764538248796,0.17922736407716,0.18675736398901,0.114099796406714,0.250869927284488,0.167951254848933,0.149486267674814,0.132043012810783,0.179052059431172,0.154874836933294,0.265552862474287,0.155409604495257,0.157410173153536,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
-1047.5906322796,-927.253331984504,-737.94930714905,-890.748296006992,-560.683687489285,-1308.60763757675,-1023.27333645982,-1349.75931924552,-812.21740281112,-798.49625284413,-909.76049921019,-994.746582116534,-805.171898456307,2.97607195061271,0.532659078704634,0.679369038055502,0.697526937243994,12.329086624322,11.5739621213931,10.384517878031,10.7688636644263,9.0957020212777,12.9960451276162,12.2277060493744,13.8708026586684,10.8308925786071,10.7454158140093,11.402038590049,11.682900342529,10.7989452776371,0.121457447219602,0.124739362846584,0.196278235338947,0.0969021672266419,0.161969921089303,0.13654380152305,0.122220395197134,0.0959852586166273,0.13680101647464,0.114705617976703,0.132388998094391,0.112205834612959,0.160738419729019,0.15764538248796,0.17922736407716,0.18675736398901,0.114099796406714,0.250869927284488,0.167951254848933,0.146830204001477,0.132043012810783,0.179052059431172,0.154874836933294,0.265552862474287,0.155409604495257,0.157410173153536,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1047.47548033793,-926.141267553197,-738.178745503976,-890.716331141286,-559.857029019274,-1310.002957282,-1022.59274352691,-1350.00260353133,-812.21740281112,-798.537584837052,-909.76049921019,-994.569167653819,-805.171898456307,2.97607195061271,0.532659078704634,0.679369038055502,0.697526937243994,12.329086624322,11.5595963191017,10.3796960851773,10.7647660046765,9.0957020212777,13.0277246685264,12.2277060493744,13.8641882171476,10.8308925786071,10.7454158140093,11.402038590049,11.6766102602897,10.7989452776371,0.121208060918751,0.124739362846584,0.196278235338947,0.0969021672266419,0.161969921089303,0.13654380152305,0.122220395197134,0.0959852586166273,0.13680101647464,0.116923914431659,0.132388998094391,0.112205834612959,0.160738419729019,0.15764538248796,0.171768225664022,0.18675736398901,0.114088507878947,0.271723995323747,0.167951254848933,0.149157265280435,0.132043012810783,0.179052059431172,0.154874836933294,0.265552862474287,0.155409604495257,0.157410173153536,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
-1047.77727529839,-926.107717628896,-738.081015112159,-890.717497591785,-561.485055434897,-1310.71911838149,-1022.19459396506,-1350.48036669835,-812.052538794451,-798.316813940149,-909.767068686794,-996.079918087466,-805.458576099649,2.97607195061271,0.525355418008494,0.679369038055502,0.697526937243994,12.329086624322,11.5595963191017,10.3796960851773,10.7647660046765,9.1033221230411,13.0277246685264,12.2277060493744,13.8641882171476,10.8308925786071,10.7454158140093,11.402038590049,11.6766102602897,10.7989452776371,0.121208060918751,0.124739362846584,0.196278235338947,0.0969021672266419,0.17015673214368,0.13654380152305,0.123107316767249,0.0959852586166273,0.13680101647464,0.116923914431659,0.138023286447135,0.114505562975416,0.160738419729019,0.15764538248796,0.171768225664022,0.176989561492206,0.114088507878947,0.27490294511157,0.167951254848933,0.149157265280435,0.132043012810783,0.179052059431172,0.154874836933294,0.263316384928524,0.154944336580489,0.157410173153536,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
-1047.74698797409,-926.107717628896,-738.269395595154,-890.658597175468,-558.875431090881,-1310.71911838149,-1021.7175840054,-1350.48036669835,-811.1929147531,-798.357461829416,-909.767068686794,-995.396285635902,-805.405249688498,2.97607195061271,0.525355418008494,0.679369038055502,0.697526937243994,12.3198395007063,11.5595963191017,10.3796960851773,10.7647660046765,9.1463700369346,13.0277246685264,12.2277060493744,13.8641882171476,10.8199657196308,10.7483751412169,11.402038590049,11.6766102602897,10.7989452776371,0.121208060918751,0.124739362846584,0.203558788226035,0.096407666554481,0.152744781737614,0.13654380152305,0.121765423617088,0.0959852586166273,0.13680101647464,0.116923914431659,0.138023286447135,0.112854982499137,0.160498237879417,0.15559253954676,0.171768225664022,0.176989561492206,0.114088507878947,0.27490294511157,0.167951254848933,0.149157265280435,0.132043012810783,0.172060355282493,0.154874836933294,0.263316384928524,0.154944336580489,0.157410173153536,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
-1046.76376244352,-926.107717628896,-738.67383096077,-891.009376709554,-558.875431090881,-1307.95420344196,-1021.7175840054,-1350.48036669835,-811.368706523102,-798.357461829416,-909.767068686794,-995.396285635902,-804.250680689051,2.97607195061271,0.525355418008494,0.679369038055502,0.697526937243994,12.3198395007063,11.5595963191017,10.3796960851773,10.7647660046765,9.1463700369346,13.0277246685264,12.2277060493744,13.8641882171476,10.8199657196308,10.7483751412169,11.402038590049,11.6766102602897,10.8170282877769,0.11854449814178,0.124739362846584,0.193455856734262,0.096407666554481,0.152744781737614,0.13888341888369,0.121765423617088,0.0959852586166273,0.13680101647464,0.116923914431659,0.138023286447135,0.112854982499137,0.160498237879417,0.15559253954676,0.171768225664022,0.188354498887637,0.112858192534272,0.27490294511157,0.169193742985187,0.149157265280435,0.132043012810783,0.173831276213614,0.154874836933294,0.263316384928524,0.154944336580489,0.157410173153536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
-1045.947854461,-927.249379024161,-739.793921485914,-888.364223336152,-559.492807124889,-1315.7112760533,-1022.13024034039,-1346.14775220652,-810.531842717832,-798.478614973717,-910.52320927347,-993.084820084468,-803.519030330562,3.00319537331075,0.525355418008494,0.680088860881316,0.697526937243994,12.3235200978153,11.5595963191017,10.4211369375024,10.7827556061653,9.09023396726897,13.0169963826462,12.2277060493744,13.8641882171476,10.8199657196308,10.7483751412169,11.402038590049,11.6766102602897,10.8170282877769,0.11854449814178,0.124739362846584,0.191988718167868,0.0933180508360317,0.152744781737614,0.13888341888369,0.121765423617088,0.0959852586166273,0.13680101647464,0.116923914431659,0.138023286447135,0.112854982499137,0.160498237879417,0.152816102401859,0.171768225664022,0.188354498887637,0.117744820606768,0.27490294511157,0.169193742985187,0.149157265280435,0.132043012810783,0.173831276213614,0.153407725597302,0.256974976203215,0.154944336580489,0.157410173153536,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
-1045.96115101301,-927.36510425966,-739.790897566437,-888.366408937793,-559.489273512013,-1315.7425411027,-1022.09390217589,-1345.89268804483,-809.75222590573,-798.719303160799,-909.436053186094,-993.114784410909,-803.533596403209,3.00319537331075,0.525000250493874,0.680088860881316,0.697526937243994,12.3235200978153,11.5595963191017,10.4211369375024,10.7827556061653,9.09023396726897,13.0169963826462,12.2277060493744,13.8735840169968,10.8199657196308,10.7483751412169,11.402038590049,11.6766102602897,10.8170282877769,0.11854449814178,0.12371482295625,0.191988718167868,0.0933180508360317,0.152744781737614,0.13888341888369,0.121765423617088,0.0959852586166273,0.131730480626983,0.118745988617207,0.130785754352059,0.112854982499137,0.160498237879417,0.152816102401859,0.171768225664022,0.188354498887637,0.117744820606768,0.27490294511157,0.169193742985187,0.149157265280435,0.132043012810783,0.173831276213614,0.153407725597302,0.256974976203215,0.154944336580489,0.157410173153536,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
